Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
5.78,Regular,0.124110349,Grocery,262.3568,OUT010,High,Tier 3,Grocery Store,790.9704,11
5.325,Regular,0.139244918,Grocery,53.0298,OUT018,Medium,Tier 3,Supermarket Type2,377.5086,0
7.5,Low Fat,0.032599801,Frozen Foods,238.1906,OUT013,High,Tier 3,Supermarket Type1,3327.6684,22
11.6,Regular,0.157075658,Grocery,166.6474,OUT049,Medium,Tier 1,Supermarket Type1,4211.185,10
11.82,Regular,0.018472714,Grocery,109.9544,OUT027,Medium,Tier 3,Supermarket Type3,5257.1568,24
6.44,Low Fat,0.0,Grocery,99.87,OUT045,Small,Tier 2,Supermarket Type1,1498.05,7
12.5,Low Fat,0.020739698,Grocery,198.9742,OUT045,Small,Tier 2,Supermarket Type1,995.371,7
7.825,Low Fat,0.186825823,Household and Non-Food Items,253.5698,OUT018,Medium,Tier 3,Supermarket Type2,3805.047,0
6.865,Low Fat,0.09512291,Grocery,212.3218,OUT010,High,Tier 3,Grocery Store,427.4436,11
7.5,Low Fat,0.03269312,Frozen Foods,238.7906,OUT045,Small,Tier 2,Supermarket Type1,4040.7402,7
9.8,Low Fat,0.013841737,Beverages,45.206,OUT046,Small,Tier 1,Supermarket Type1,1211.756,12
19.0,Regular,0.103449993,Fruits and Vegetables,225.472,OUT046,Small,Tier 1,Supermarket Type1,3169.208,12
8.27,Regular,0.089554186,Grocery,150.8708,OUT046,Small,Tier 1,Supermarket Type1,2407.5328,12
17.85,Low Fat,0.052257982,Grocery,121.8072,OUT049,Medium,Tier 1,Supermarket Type1,2450.144,10
11.8,Regular,0.170251293,Grocery,116.4834,OUT035,Small,Tier 2,Supermarket Type1,1958.1178,5
20.6,Regular,0.048131556,Fruits and Vegetables,187.1556,OUT018,Medium,Tier 3,Supermarket Type2,4693.89,0
20.7,Low Fat,0.026899856,Household and Non-Food Items,73.9354,OUT046,Small,Tier 1,Supermarket Type1,677.1186,12
15.25,Low Fat,0.026663778,Grocery,87.0198,OUT045,Small,Tier 2,Supermarket Type1,2442.1544,7
12.35,Regular,0.0,Grocery,76.2328,OUT046,Small,Tier 1,Supermarket Type1,1544.656,12
12.5,Regular,0.109900843,Fruits and Vegetables,83.0592,OUT013,High,Tier 3,Supermarket Type1,743.0328,22
15.2,Low Fat,0.033651278,Household and Non-Food Items,108.9912,OUT049,Medium,Tier 1,Supermarket Type1,1965.4416,10
18.25,Low Fat,0.075311837,Grocery,122.6046,OUT049,Medium,Tier 1,Supermarket Type1,2988.1104,10
6.71,Low Fat,0.0,Grocery,218.9166,OUT013,High,Tier 3,Supermarket Type1,2394.8826,22
14.969999999999999,Low Fat,0.039996021,Household and Non-Food Items,176.7686,OUT019,Small,Tier 1,Grocery Store,888.843,24
8.649000000000001,Regular,0.010886324,Grocery,57.2588,OUT027,Medium,Tier 3,Supermarket Type3,801.6232,24
12.004,Low Fat,0.04506213,Fruits and Vegetables,167.5474,OUT019,Small,Tier 1,Grocery Store,1010.6844,24
12.35,Low Fat,0.041729735,Household and Non-Food Items,36.3216,OUT035,Small,Tier 2,Supermarket Type1,276.9728,5
6.42,Low Fat,0.053426165,Grocery,178.7002,OUT013,High,Tier 3,Supermarket Type1,4477.505,22
13.65,Low Fat,0.0,Grocery,229.4668,OUT049,Medium,Tier 1,Supermarket Type1,4837.7028,10
20.2,Regular,0.060045008,Fruits and Vegetables,128.3678,OUT018,Medium,Tier 3,Supermarket Type2,1398.8458,0
12.5,Low Fat,0.10402738,Household and Non-Food Items,172.2448,OUT017,Small,Tier 2,Supermarket Type1,1874.8928,2
5.48,Low Fat,0.015169739,Frozen Foods,82.225,OUT018,Medium,Tier 3,Supermarket Type2,2247.075,0
12.529,Low Fat,0.028382853,Household and Non-Food Items,109.4596,OUT019,Small,Tier 1,Grocery Store,647.1576,24
12.1,Regular,0.061299601,Beverages,56.2614,OUT045,Small,Tier 2,Supermarket Type1,552.614,7
16.7,Low Fat,0.070588621,Fruits and Vegetables,107.9912,OUT017,Small,Tier 2,Supermarket Type1,1419.4856,2
16.85,Regular,0.023201357,Grocery,45.9428,OUT045,Small,Tier 2,Supermarket Type1,307.5996,7
7.365,Low Fat,0.042626422,Fruits and Vegetables,227.072,OUT049,Medium,Tier 1,Supermarket Type1,4074.696,10
9.195,Low Fat,0.108501676,Grocery,183.6634,OUT017,Small,Tier 2,Supermarket Type1,2362.9242,2
14.3,Low Fat,0.122571209,Grocery,122.373,OUT046,Small,Tier 1,Supermarket Type1,985.384,12
5.32,Low Fat,0.093408695,Household and Non-Food Items,101.2674,OUT017,Small,Tier 2,Supermarket Type1,2241.0828,2
14.389999999999997,Low Fat,0.032731074,Household and Non-Food Items,235.6906,OUT027,Medium,Tier 3,Supermarket Type3,5704.5744,24
13.65,Regular,0.043386131,Grocery,80.2302,OUT010,High,Tier 3,Grocery Store,79.2302,11
12.6,Regular,0.021969896,Fruits and Vegetables,248.6092,OUT046,Small,Tier 1,Supermarket Type1,3237.1196,12
11.285,Low Fat,0.183948465,Household and Non-Food Items,33.6216,OUT027,Medium,Tier 3,Supermarket Type3,934.7832,24
10.6,Regular,0.033052168,Grocery,49.7008,OUT046,Small,Tier 1,Supermarket Type1,961.4152,12
13.565999999999999,Low Fat,0.054443762,Grocery,184.6582,OUT019,Small,Tier 1,Grocery Store,185.7582,24
8.6,Regular,0.040172077,Grocery,188.553,OUT013,High,Tier 3,Supermarket Type1,3795.06,22
19.85,Low Fat,0.175995526,Fruits and Vegetables,224.0772,OUT046,Small,Tier 1,Supermarket Type1,1556.6404,12
9.3,Low Fat,0.042530668,Beverages,125.5388,OUT017,Small,Tier 2,Supermarket Type1,2848.2924,2
7.76,Low Fat,0.059594017,Grocery,99.67,OUT018,Medium,Tier 3,Supermarket Type2,1897.53,0
10.895,Low Fat,0.136784873,Grocery,265.2568,OUT035,Small,Tier 2,Supermarket Type1,4218.5088,5
10.8,Low Fat,0.0,Beverages,238.1564,OUT018,Medium,Tier 3,Supermarket Type2,5243.8408,0
16.244,Regular,0.019912606,Frozen Foods,91.0488,OUT019,Small,Tier 1,Grocery Store,271.6464,24
9.195,Regular,0.04719387,Frozen Foods,52.8666,OUT049,Medium,Tier 1,Supermarket Type1,1384.1982,10
19.6,Low Fat,0.039638705,Grocery,166.0526,OUT049,Medium,Tier 1,Supermarket Type1,3124.5994,10
18.85,Low Fat,0.091051579,Beverages,127.4336,OUT045,Small,Tier 2,Supermarket Type1,894.8352,7
14.7,Low Fat,0.02090277,Beverages,144.5128,OUT013,High,Tier 3,Supermarket Type1,3307.6944,22
15.0,Low Fat,0.153861181,Grocery,108.5938,OUT013,High,Tier 3,Supermarket Type1,1393.5194,22
21.1,Regular,0.161504957,Fruits and Vegetables,65.0168,OUT046,Small,Tier 1,Supermarket Type1,639.168,12
17.0,Low Fat,0.119871307,Frozen Foods,248.3434,OUT018,Medium,Tier 3,Supermarket Type2,6208.585,0
16.7,Regular,0.069903773,Grocery,188.6214,OUT035,Small,Tier 2,Supermarket Type1,565.2642,5
8.6,Low Fat,0.069416467,Household and Non-Food Items,92.5146,OUT046,Small,Tier 1,Supermarket Type1,2006.7212,12
6.76,Regular,0.02914662,Fruits and Vegetables,79.296,OUT017,Small,Tier 2,Supermarket Type1,1118.544,2
8.77,Regular,0.046771477,Fruits and Vegetables,173.9422,OUT046,Small,Tier 1,Supermarket Type1,3103.9596,12
15.413999999999998,Low Fat,0.092564193,Household and Non-Food Items,53.4956,OUT027,Medium,Tier 3,Supermarket Type3,2129.2284,24
16.7,Regular,0.119704498,Fruits and Vegetables,181.9976,OUT045,Small,Tier 2,Supermarket Type1,5432.928,7
11.65,Low Fat,0.03242518,Beverages,38.8164,OUT010,High,Tier 3,Grocery Store,77.2328,11
13.662,Low Fat,0.052300844,Frozen Foods,88.283,OUT027,Medium,Tier 3,Supermarket Type3,2157.192,24
14.3,Low Fat,0.026362624,Frozen Foods,78.3302,OUT049,Medium,Tier 1,Supermarket Type1,1267.6832,10
15.529000000000002,Low Fat,0.0,Grocery,45.7428,OUT027,Medium,Tier 3,Supermarket Type3,615.1992,24
8.355,Low Fat,0.187558629,Grocery,148.0418,OUT046,Small,Tier 1,Supermarket Type1,1471.418,12
13.15,Low Fat,0.04376368,Grocery,183.095,OUT046,Small,Tier 1,Supermarket Type1,1830.95,12
19.25,Regular,0.0,Frozen Foods,82.5908,OUT045,Small,Tier 2,Supermarket Type1,922.7988,7
5.035,Regular,0.080072603,Grocery,228.2036,OUT045,Small,Tier 2,Supermarket Type1,2504.7396,7
15.85,Regular,0.007146415,Grocery,41.048,OUT046,Small,Tier 1,Supermarket Type1,798.96,12
15.35,Low Fat,0.096317593,Beverages,197.3768,OUT013,High,Tier 3,Supermarket Type1,3350.3056,22
12.5,Low Fat,0.020729902,Grocery,197.2742,OUT049,Medium,Tier 1,Supermarket Type1,3782.4098,10
18.35,Regular,0.15783357,Fruits and Vegetables,87.5882,OUT010,High,Tier 3,Grocery Store,171.7764,11
14.363999999999999,Regular,0.010928678,Grocery,167.0842,OUT027,Medium,Tier 3,Supermarket Type3,6465.5838,24
20.5,Low Fat,0.036110222,Fruits and Vegetables,120.1756,OUT013,High,Tier 3,Supermarket Type1,2059.9852,22
13.85,Low Fat,0.030842963,Beverages,143.1154,OUT049,Medium,Tier 1,Supermarket Type1,2552.6772,10
4.59,Low Fat,0.0,Beverages,111.186,OUT045,Small,Tier 2,Supermarket Type1,1245.046,7
10.0,Low Fat,0.089078338,Household and Non-Food Items,147.1102,OUT013,High,Tier 3,Supermarket Type1,2916.204,22
12.35,Low Fat,0.100164204,Fruits and Vegetables,113.6518,OUT018,Medium,Tier 3,Supermarket Type2,1593.9252,0
13.8,Regular,0.045763623,Grocery,43.8744,OUT027,Medium,Tier 3,Supermarket Type3,1222.4088,24
20.0,Regular,0.10399676,Grocery,107.4622,OUT013,High,Tier 3,Supermarket Type1,1587.933,22
13.8,Regular,0.057104066,Grocery,232.6984,OUT018,Medium,Tier 3,Supermarket Type2,1390.1904,0
9.5,Low Fat,0.041971264,Beverages,33.39,OUT045,Small,Tier 2,Supermarket Type1,732.38,7
5.425,Regular,0.114472403,Grocery,88.3514,OUT046,Small,Tier 1,Supermarket Type1,2833.6448,12
16.75,Low Fat,0.045117476,Grocery,187.9556,OUT049,Medium,Tier 1,Supermarket Type1,2440.8228,10
19.2,Regular,0.0,Grocery,223.8062,OUT045,Small,Tier 2,Supermarket Type1,5642.655,7
10.5,Low Fat,0.02727641,Household and Non-Food Items,171.3106,OUT046,Small,Tier 1,Supermarket Type1,3593.3226,12
12.85,Regular,0.152747503,Fruits and Vegetables,252.0382,OUT018,Medium,Tier 3,Supermarket Type2,4037.4112,0
14.23,Low Fat,0.060706749,Household and Non-Food Items,127.502,OUT019,Small,Tier 1,Grocery Store,379.506,24
6.36,Low Fat,0.120788077,Fruits and Vegetables,45.706,OUT045,Small,Tier 2,Supermarket Type1,838.908,7
12.077,Regular,0.076851759,Grocery,111.857,OUT019,Small,Tier 1,Grocery Store,109.857,24
14.5,Regular,0.063810405,Grocery,263.2594,OUT013,High,Tier 3,Supermarket Type1,2878.2534,22
7.02,Low Fat,0.081328781,Fruits and Vegetables,150.0734,OUT045,Small,Tier 2,Supermarket Type1,4454.202,7
7.42,Low Fat,0.020387989,Grocery,247.1092,OUT035,Small,Tier 2,Supermarket Type1,4233.1564,5
17.25,Low Fat,0.113518466,Household and Non-Food Items,253.5724,OUT046,Small,Tier 1,Supermarket Type1,5033.448,12
18.75,Low Fat,0.052917345,Grocery,190.6504,OUT045,Small,Tier 2,Supermarket Type1,1342.2528,7
20.25,Regular,0.018911474,Fruits and Vegetables,220.5772,OUT017,Small,Tier 2,Supermarket Type1,2446.1492,2
12.65,Regular,0.075981306,Frozen Foods,192.3846,OUT013,High,Tier 3,Supermarket Type1,1910.846,22
12.5,Low Fat,0.018848862,Household and Non-Food Items,96.7384,OUT046,Small,Tier 1,Supermarket Type1,2167.8448,12
12.8,Low Fat,0.116527666,Grocery,261.4252,OUT010,High,Tier 3,Grocery Store,262.3252,11
6.655,Low Fat,0.0,Fruits and Vegetables,212.4586,OUT017,Small,Tier 2,Supermarket Type1,2743.7618,2
10.3,Low Fat,0.070040195,Grocery,263.0226,OUT046,Small,Tier 1,Supermarket Type1,4229.1616,12
14.6,Low Fat,0.059827007,Others,239.2538,OUT017,Small,Tier 2,Supermarket Type1,3605.307,2
9.195,Regular,0.051827123,Grocery,77.4644,OUT018,Medium,Tier 3,Supermarket Type2,1414.1592,0
13.65,Low Fat,0.03595391,Grocery,185.2924,OUT035,Small,Tier 2,Supermarket Type1,3146.5708,5
7.935,Low Fat,0.017182935,Grocery,51.235,OUT049,Medium,Tier 1,Supermarket Type1,848.895,10
20.75,Low Fat,0.007546808,Grocery,104.1622,OUT013,High,Tier 3,Supermarket Type1,1693.7952,22
15.1,Regular,0.105831117,Fruits and Vegetables,41.6796,OUT049,Medium,Tier 1,Supermarket Type1,784.3124,10
10.817,Low Fat,0.018275994,Grocery,115.2808,OUT019,Small,Tier 1,Grocery Store,117.1808,24
10.1,Low Fat,0.027064381,Proteins,76.367,OUT046,Small,Tier 1,Supermarket Type1,765.67,12
11.994,Regular,0.0,Grocery,100.3674,OUT027,Medium,Tier 3,Supermarket Type3,1833.6132,24
16.75,Low Fat,0.06063976,Grocery,173.0106,OUT049,Medium,Tier 1,Supermarket Type1,3593.3226,10
9.13,Low Fat,0.051847425,Household and Non-Food Items,152.8024,OUT046,Small,Tier 1,Supermarket Type1,1214.4192,12
8.235,Low Fat,0.014518575,Household and Non-Food Items,182.195,OUT018,Medium,Tier 3,Supermarket Type2,2380.235,0
16.85,Regular,0.159722816,Frozen Foods,194.1478,OUT013,High,Tier 3,Supermarket Type1,5812.434,22
16.410000000000004,Low Fat,0.05911748,Household and Non-Food Items,181.5976,OUT027,Medium,Tier 3,Supermarket Type3,4165.2448,24
17.35,Low Fat,0.020555958,Others,79.4618,OUT035,Small,Tier 2,Supermarket Type1,1772.3596,5
13.057999999999998,Low Fat,0.171383506,Grocery,50.5324,OUT019,Small,Tier 1,Grocery Store,207.7296,24
14.5,Low Fat,0.090286009,Household and Non-Food Items,159.9604,OUT017,Small,Tier 2,Supermarket Type1,2218.4456,2
14.5,Low Fat,0.061986574,Grocery,153.0998,OUT046,Small,Tier 1,Supermarket Type1,4921.5936,12
9.395,Low Fat,0.160235723,Beverages,227.872,OUT017,Small,Tier 2,Supermarket Type1,1584.604,2
7.905,Low Fat,0.010032624,Grocery,248.3408,OUT045,Small,Tier 2,Supermarket Type1,751.0224,7
14.789000000000001,Low Fat,0.116928924,Frozen Foods,183.3292,OUT019,Small,Tier 1,Grocery Store,364.8584,24
14.628,Low Fat,0.011835436,Others,121.373,OUT019,Small,Tier 1,Grocery Store,246.346,24
8.5,Low Fat,0.097884718,Grocery,52.5324,OUT046,Small,Tier 1,Supermarket Type1,1194.4452,12
8.3,Regular,0.038204311,Grocery,87.7198,OUT035,Small,Tier 2,Supermarket Type1,1831.6158,5
7.975,Low Fat,0.014631149,Grocery,84.525,OUT046,Small,Tier 1,Supermarket Type1,416.125,12
13.5,Regular,0.160044589,Fruits and Vegetables,145.4102,OUT045,Small,Tier 2,Supermarket Type1,3499.4448,7
9.538,Low Fat,0.02930277,Household and Non-Food Items,256.1646,OUT027,Medium,Tier 3,Supermarket Type3,5926.2858,24
5.785,Regular,0.040351229,Grocery,181.366,OUT035,Small,Tier 2,Supermarket Type1,1977.426,5
9.5,Low Fat,0.042123243,Beverages,32.09,OUT017,Small,Tier 2,Supermarket Type1,432.77,2
12.801999999999998,Regular,0.149288779,Frozen Foods,158.4288,OUT027,Medium,Tier 3,Supermarket Type3,2985.4472,24
17.6,Regular,0.0,Grocery,46.006,OUT046,Small,Tier 1,Supermarket Type1,326.242,12
18.2,Regular,0.066567121,Fruits and Vegetables,250.2092,OUT018,Medium,Tier 3,Supermarket Type2,2988.1104,0
11.6,Low Fat,0.068535039,Beverages,143.0154,OUT010,High,Tier 3,Grocery Store,283.6308,11
6.865,Low Fat,0.057062186,Grocery,212.0218,OUT018,Medium,Tier 3,Supermarket Type2,2350.9398,0
7.275,Low Fat,0.027991093,Grocery,145.976,OUT049,Medium,Tier 1,Supermarket Type1,3515.424,10
18.2,Low Fat,0.089901774,Fruits and Vegetables,197.511,OUT046,Small,Tier 1,Supermarket Type1,392.822,12
13.5,Low Fat,0.0,Beverages,189.1872,OUT035,Small,Tier 2,Supermarket Type1,1890.872,5
9.0,Low Fat,0.038892859,Beverages,36.119,OUT013,High,Tier 3,Supermarket Type1,1098.57,22
19.1,Low Fat,0.045270426,Grocery,38.8138,OUT013,High,Tier 3,Supermarket Type1,731.0484,22
17.85,Regular,0.020942867,Proteins,260.2936,OUT035,Small,Tier 2,Supermarket Type1,4175.8976,5
10.3,Regular,0.030693756,Fruits and Vegetables,114.2176,OUT018,Medium,Tier 3,Supermarket Type2,2175.8344,0
6.38,Low Fat,0.015162573,Household and Non-Food Items,145.147,OUT046,Small,Tier 1,Supermarket Type1,3006.087,12
14.751999999999999,Regular,0.0,Frozen Foods,37.0506,OUT027,Medium,Tier 3,Supermarket Type3,986.7156,24
15.0,Low Fat,0.119461188,Household and Non-Food Items,126.3362,OUT010,High,Tier 3,Grocery Store,503.3448,11
15.1,Low Fat,0.095158081,Grocery,159.2604,OUT046,Small,Tier 1,Supermarket Type1,2852.2872,12
16.2,Low Fat,0.050545502,Household and Non-Food Items,191.6162,OUT018,Medium,Tier 3,Supermarket Type2,1731.7458,0
5.945,Low Fat,0.093405156,Household and Non-Food Items,129.3652,OUT018,Medium,Tier 3,Supermarket Type2,4391.6168,0
11.8,Regular,0.179191782,Grocery,224.2772,OUT010,High,Tier 3,Grocery Store,667.1316,11
19.7,Regular,0.160951491,Grocery,256.1014,OUT049,Medium,Tier 1,Supermarket Type1,3060.0168,10
10.748000000000001,Low Fat,0.102157958,Grocery,145.0128,OUT019,Small,Tier 1,Grocery Store,143.8128,24
19.0,Low Fat,0.017791458,Household and Non-Food Items,211.9244,OUT018,Medium,Tier 3,Supermarket Type2,2117.244,0
12.3,Low Fat,0.036997104,Grocery,115.9834,OUT049,Medium,Tier 1,Supermarket Type1,2073.3012,10
12.3,Low Fat,0.116261335,Beverages,107.0938,OUT010,High,Tier 3,Grocery Store,214.3876,11
8.1,Low Fat,0.12829573,Fruits and Vegetables,210.4902,OUT045,Small,Tier 2,Supermarket Type1,5309.755,7
15.85,Low Fat,0.069100548,Grocery,216.6166,OUT046,Small,Tier 1,Supermarket Type1,4136.6154,12
14.85,Regular,0.035257037,Fruits and Vegetables,161.2578,OUT046,Small,Tier 1,Supermarket Type1,4171.9028,12
19.0,Regular,0.065633934,Fruits and Vegetables,186.5214,OUT046,Small,Tier 1,Supermarket Type1,2261.0568,12
5.485,Low Fat,0.042743728,Household and Non-Food Items,166.2842,OUT035,Small,Tier 2,Supermarket Type1,1989.4104,5
19.0,Low Fat,0.129309277,Household and Non-Food Items,188.8872,OUT035,Small,Tier 2,Supermarket Type1,3592.6568,5
16.1,Regular,0.0,Fruits and Vegetables,98.441,OUT017,Small,Tier 2,Supermarket Type1,868.869,2
6.135,Low Fat,0.0,Beverages,114.286,OUT046,Small,Tier 1,Supermarket Type1,2376.906,12
11.6,Regular,0.156802171,Grocery,168.0474,OUT035,Small,Tier 2,Supermarket Type1,4379.6324,5
16.2,Low Fat,0.103634038,Grocery,101.399,OUT049,Medium,Tier 1,Supermarket Type1,1031.99,10
15.6,Low Fat,0.045055587,Grocery,242.3854,OUT049,Medium,Tier 1,Supermarket Type1,2416.854,10
10.395,Low Fat,0.031199028,Proteins,159.4604,OUT013,High,Tier 3,Supermarket Type1,316.9208,22
14.5,Low Fat,0.062239081,Grocery,154.2998,OUT018,Medium,Tier 3,Supermarket Type2,1691.7978,0
15.25,Low Fat,0.06153089,Household and Non-Food Items,132.2968,OUT017,Small,Tier 2,Supermarket Type1,1696.4584,2
10.1,Regular,0.053692878,Fruits and Vegetables,222.9088,OUT045,Small,Tier 2,Supermarket Type1,5145.3024,7
12.1,Low Fat,0.01545846,Household and Non-Food Items,166.0526,OUT049,Medium,Tier 1,Supermarket Type1,3617.9572,10
15.09,Regular,0.06627464,Grocery,54.1956,OUT027,Medium,Tier 3,Supermarket Type3,3002.758,24
8.3,Regular,0.030274175,Grocery,98.5384,OUT018,Medium,Tier 3,Supermarket Type2,1872.2296,0
7.315,Low Fat,0.015332872,Grocery,154.034,OUT045,Small,Tier 2,Supermarket Type1,612.536,7
15.6,Regular,0.10589167,Grocery,172.6764,OUT017,Small,Tier 2,Supermarket Type1,2920.1988,2
15.690000000000001,Low Fat,0.016910914,Household and Non-Food Items,96.641,OUT027,Medium,Tier 3,Supermarket Type3,1544.656,24
16.2,Regular,0.128621941,Frozen Foods,175.537,OUT049,Medium,Tier 1,Supermarket Type1,3528.74,10
12.802000000000001,Low Fat,0.014153743,Household and Non-Food Items,145.6418,OUT027,Medium,Tier 3,Supermarket Type3,3825.6868,24
17.5,Low Fat,0.013637046,Frozen Foods,258.5304,OUT046,Small,Tier 1,Supermarket Type1,6199.9296,12
18.25,Regular,0.171523928,Grocery,155.863,OUT018,Medium,Tier 3,Supermarket Type2,2346.945,0
14.015,Low Fat,0.009950343,Proteins,185.5608,OUT027,Medium,Tier 3,Supermarket Type3,3307.6944,24
16.469,Low Fat,0.037160705,Beverages,54.2298,OUT019,Small,Tier 1,Grocery Store,161.7894,24
12.1,Low Fat,0.148986013,Fruits and Vegetables,106.528,OUT018,Medium,Tier 3,Supermarket Type2,1171.808,0
16.25,Low Fat,0.078103689,Grocery,91.1804,OUT013,High,Tier 3,Supermarket Type1,1929.4884,22
7.785,Low Fat,0.140121306,Grocery,102.5306,OUT018,Medium,Tier 3,Supermarket Type2,1358.8978,0
10.1,Low Fat,0.040446145,Grocery,118.115,OUT010,High,Tier 3,Grocery Store,116.515,11
12.35,Low Fat,0.093824276,Grocery,119.9124,OUT017,Small,Tier 2,Supermarket Type1,2014.7108,2
15.7,Regular,0.018926773,Fruits and Vegetables,60.2536,OUT035,Small,Tier 2,Supermarket Type1,1163.8184,5
20.35,Low Fat,0.021322439,Household and Non-Food Items,79.1328,OUT035,Small,Tier 2,Supermarket Type1,1235.7248,5
10.363,Regular,0.05336162,Grocery,200.1742,OUT027,Medium,Tier 3,Supermarket Type3,6171.3002,24
12.446000000000002,Low Fat,0.138777108,Frozen Foods,147.5392,OUT027,Medium,Tier 3,Supermarket Type3,5219.872,24
12.1,Low Fat,0.016823566,Beverages,178.566,OUT035,Small,Tier 2,Supermarket Type1,3775.086,5
20.35,Low Fat,0.083799283,Proteins,184.1292,OUT046,Small,Tier 1,Supermarket Type1,2189.1504,12
18.1,Low Fat,0.048940428,Household and Non-Food Items,127.5336,OUT046,Small,Tier 1,Supermarket Type1,1789.6704,12
12.6,Low Fat,0.02429329,Grocery,33.4874,OUT018,Medium,Tier 3,Supermarket Type2,105.8622,0
7.5,Low Fat,0.050829881,Grocery,122.7072,OUT049,Medium,Tier 1,Supermarket Type1,1470.0864,10
20.5,Regular,0.0,Frozen Foods,83.2592,OUT017,Small,Tier 2,Supermarket Type1,1155.8288,2
16.75,Regular,0.024994069,Beverages,37.4822,OUT017,Small,Tier 2,Supermarket Type1,549.9508,2
17.85,Low Fat,0.110152524,Frozen Foods,150.205,OUT010,High,Tier 3,Grocery Store,149.805,11
13.5,Low Fat,0.060603014,Grocery,85.554,OUT045,Small,Tier 2,Supermarket Type1,1731.08,7
12.85,Low Fat,0.033192524,Fruits and Vegetables,199.0768,OUT013,High,Tier 3,Supermarket Type1,3153.2288,22
12.35,Regular,0.121174241,Grocery,47.8692,OUT010,High,Tier 3,Grocery Store,49.2692,11
10.1,Low Fat,0.046848053,Beverages,60.6878,OUT017,Small,Tier 2,Supermarket Type1,363.5268,2
11.0,Low Fat,0.05489331,Household and Non-Food Items,101.9358,OUT013,High,Tier 3,Supermarket Type1,1105.8938,22
20.6,Low Fat,0.070933894,Household and Non-Food Items,74.8696,OUT013,High,Tier 3,Supermarket Type1,223.7088,22
5.765,Low Fat,0.0821398,Grocery,37.2164,OUT049,Medium,Tier 1,Supermarket Type1,579.246,10
8.01,Low Fat,0.117580062,Beverages,36.6532,OUT010,High,Tier 3,Grocery Store,71.9064,11
10.8,Low Fat,0.049819857,Fruits and Vegetables,243.2144,OUT045,Small,Tier 2,Supermarket Type1,1225.072,7
15.7,Low Fat,0.030877303,Beverages,42.177,OUT017,Small,Tier 2,Supermarket Type1,735.709,2
8.6,Low Fat,0.069524391,Household and Non-Food Items,91.8146,OUT049,Medium,Tier 1,Supermarket Type1,2371.5796,10
11.516000000000002,Low Fat,0.076860103,Household and Non-Food Items,55.993,OUT027,Medium,Tier 3,Supermarket Type3,1471.418,24
6.36,Low Fat,0.121034655,Fruits and Vegetables,47.506,OUT018,Medium,Tier 3,Supermarket Type2,1071.938,0
5.32,Low Fat,0.092865746,Household and Non-Food Items,100.6674,OUT035,Small,Tier 2,Supermarket Type1,2648.5524,5
15.035999999999998,Regular,0.075753207,Proteins,111.1202,OUT027,Medium,Tier 3,Supermarket Type3,3150.5656,24
11.81,Low Fat,0.103188491,Household and Non-Food Items,244.346,OUT019,Small,Tier 1,Grocery Store,246.346,24
12.448,Regular,0.072559351,Frozen Foods,199.3426,OUT027,Medium,Tier 3,Supermarket Type3,3757.1094,24
7.435,Low Fat,0.122735471,Grocery,205.2638,OUT013,High,Tier 3,Supermarket Type1,3520.0846,22
6.615,Regular,0.091971856,Grocery,251.6408,OUT046,Small,Tier 1,Supermarket Type1,6008.1792,12
11.3,Low Fat,0.056434817,Grocery,247.8118,OUT046,Small,Tier 1,Supermarket Type1,2964.1416,12
10.895,Low Fat,0.035740763,Fruits and Vegetables,131.9284,OUT035,Small,Tier 2,Supermarket Type1,659.142,5
11.5,Regular,0.125602951,Frozen Foods,100.8358,OUT046,Small,Tier 1,Supermarket Type1,2111.2518,12
12.774000000000001,Low Fat,0.116762173,Grocery,198.9768,OUT027,Medium,Tier 3,Supermarket Type3,4729.8432,24
7.55,Regular,0.030918873,Fruits and Vegetables,123.9072,OUT013,High,Tier 3,Supermarket Type1,1102.5648,22
20.5,Low Fat,0.119848041,Grocery,109.4596,OUT018,Medium,Tier 3,Supermarket Type2,431.4384,0
5.325,Regular,0.139464425,Grocery,53.2298,OUT017,Small,Tier 2,Supermarket Type1,1240.3854,2
6.675,Low Fat,0.021666335,Household and Non-Food Items,33.3874,OUT046,Small,Tier 1,Supermarket Type1,1235.059,12
16.5,Regular,0.066249551,Grocery,183.3292,OUT046,Small,Tier 1,Supermarket Type1,2006.7212,12
10.195,Low Fat,0.107564024,Grocery,149.0076,OUT049,Medium,Tier 1,Supermarket Type1,1182.4608,10
19.2,Regular,0.085122855,Grocery,155.4314,OUT045,Small,Tier 2,Supermarket Type1,3568.0222,7
15.7,Regular,0.115031783,Grocery,114.1202,OUT018,Medium,Tier 3,Supermarket Type2,787.6414,0
18.7,Low Fat,0.014580886,Beverages,50.2324,OUT013,High,Tier 3,Supermarket Type1,623.1888,22
13.65,Low Fat,0.077548732,Household and Non-Food Items,55.093,OUT018,Medium,Tier 3,Supermarket Type2,452.744,0
9.492,Low Fat,0.022457694,Frozen Foods,98.6068,OUT027,Medium,Tier 3,Supermarket Type3,2430.17,24
6.11,Regular,0.103129612,Fruits and Vegetables,129.5968,OUT045,Small,Tier 2,Supermarket Type1,2348.9424,7
